’	'	ἒ	e)\	x--------
μελύδριον	melu/drion	μελύδριον	melu/drion	n-s---nv-
μελύδριον	melu/drion	μελύδριον	melu/drion	n-s---na-
μεμελετηκέναι	memelethke/nai	μελετάω	meleta/w	v--rna---
μεμελετήκασί	memeleth/kasi/	μελετάω	meleta/w	v3pria---
μεμνημένας	memnhme/nas	μιμνήσκω	mimnh/skw	v-prpefa-
μεμνημένας	memnhme/nas	μιμνήσκω	mimnh/skw	v-srpefg-
μεμνημένοις	memnhme/nois	μιμνήσκω	mimnh/skw	v-prpemd-
μεμνημένοις	memnhme/nois	μιμνήσκω	mimnh/skw	v-prpend-
μεμνημένους	memnhme/nous	μιμνήσκω	mimnh/skw	v-prpema-
μεμύρισμαι	memu/rismai	μυρίζω	muri/zw	v1srie---
μενεῖς	menei=s	μένω	me/nw	v2sfia---
μεστήν	mesth/n	μεστός	mesto/s	a-s---fa-
μεταπειρωμένας	metapeirwme/nas	μεταπειράομαι	metapeira/omai	v-pppefa-
μεταπειρωμένας	metapeirwme/nas	μεταπειράομαι	metapeira/omai	v-sppefg-
μετασκεύαζε	metaskeu/aze	μετασκευάζω	metaskeua/zw	v2spma---
μετασκεύαζε	metaskeu/aze	μετασκευάζω	metaskeua/zw	v2spma---
μετασκεύαζε	metaskeu/aze	μετασκευάζω	metaskeua/zw	v3siia---
μετασκεύαζε	metaskeu/aze	μετασκευάζω	metaskeua/zw	v3siia---
μετεπέμψατ’	metepe/myat'	μεταπέμπω	metape/mpw	v3saim---
μετεπέμψατ’	metepe/myat'	μεταπέμπω	metape/mpw	v2paia---
μετοικιζόμενος	metoikizo/menos	μετοικίζω	metoiki/zw	v-sppemn-
μετοικιζόμενος	metoikizo/menos	μετοικίζω	metoiki/zw	v-sppemn-
μετρίως	metri/ws	μέτριος	me/trios	x--------
μετρίως	metri/ws	μέτριος	me/trios	a-p---ma-
μετρίως	metri/ws	μέτριος	me/trios	x--------
μετρίως	metri/ws	μέτριος	me/trios	n-p---ma-
μετρίως	metri/ws	μέτριος	me/trios	n-p---fa-
μετρίως	metri/ws	μετριόω	metrio/w	v2siia---
μετά	meta/	μετά	meta/	r--------
μετέλθοι	mete/lqoi	μετέρχομαι	mete/rxomai	v3saoa---
μετέχει	mete/xei	μετέχω	mete/xw	v2spie---
μετέχει	mete/xei	μετέχω	mete/xw	v3spia---
μετέχοντας	mete/xontas	μετέχω	mete/xw	v-pppama-
μετόν	meto/n	μέτειμι1	me/teimi1	v-sppamv-
μετόν	meto/n	μέτειμι1	me/teimi1	v-sppann-
μετόν	meto/n	μέτειμι1	me/teimi1	v-sppanv-
μετόν	meto/n	μέτειμι1	me/teimi1	v-sppana-
μείρακας	mei/rakas	μεῖραξ	mei=rac	n-p---fa-
μείρακ’	mei/rak'	μεῖραξ	mei=rac	n-s---fa-
μείρακ’	mei/rak'	μεῖραξ	mei=rac	n-s---fd-
μείρακ’	mei/rak'	μεῖραξ	mei=rac	n-d---fn-
μείρακ’	mei/rak'	μεῖραξ	mei=rac	n-d---fv-
μείρακ’	mei/rak'	μεῖραξ	mei=rac	n-d---fa-
μεῖζον	mei=zon	μέγας	me/gas	a-s---mv-
μεῖζον	mei=zon	μέγας	me/gas	a-s---fv-
μεῖζον	mei=zon	μέγας	me/gas	a-s---nn-
μεῖζον	mei=zon	μέγας	me/gas	a-s---nv-
μεῖζον	mei=zon	μέγας	me/gas	a-s---na-
μεῖράξ	mei=ra/c	μεῖραξ	mei=rac	n-s---fn-
μεῖράξ	mei=ra/c	μεῖραξ	mei=rac	n-s---fv-
μηδαμῶς	mhdamw=s	μηδαμός	mhdamo/s	x--------
μηδαμῶς	mhdamw=s	μηδαμῶς	mhdamw=s	d--------
μηδεμιᾶς	mhdemia=s	μηδείς	mhdei/s	n-s---fg-
μηδείς	mhdei/s	μηδείς	mhdei/s	n-s---mn-
μηδείς	mhdei/s	μηδείς	mhdei/s	n-s---mv-
μηδέ	mhde/	μηδέ	mhde/	g--------
μηδέν	mhde/n	μηδείς	mhdei/s	n-s---nn-
μηδέν	mhde/n	μηδείς	mhdei/s	n-s---nv-
μηδέν	mhde/n	μηδείς	mhdei/s	n-s---na-
μηδένα	mhde/na	μηδείς	mhdei/s	n-s---ma-
μηδένα	mhde/na	μηδείς	mhdei/s	n-s---fa-
μηδένα	mhde/na	μηδείς	mhdei/s	n-p---nn-
μηδένα	mhde/na	μηδείς	mhdei/s	n-p---nv-
μηδένα	mhde/na	μηδείς	mhdei/s	n-p---na-
μηροῖς	mhroi=s	μηρός	mhro/s	n-p---md-
μηρῶν	mhrw=n	μηρός	mhro/s	n-p---mg-
μητέρες	mhte/res	μήτηρ	mh/thr	n-p---fn-
μητέρες	mhte/res	μήτηρ	mh/thr	n-p---fv-
μηχανήματός	mhxanh/mato/s	μηχάνημα	mhxa/nhma	n-s---ng-
μικροῖς	mikroi=s	μικρός	mikro/s	a-p---md-
μικροῖς	mikroi=s	μικρός	mikro/s	a-p---nd-
μικροῖς	mikroi=s	σμικρός	smikro/s	a-p---md-
μικροῖς	mikroi=s	σμικρός	smikro/s	a-p---nd-
μικρός	mikro/s	μικρός	mikro/s	a-s---mn-
μικρός	mikro/s	σμικρός	smikro/s	a-s---mn-
μιμουμένη	mimoume/nh	μιμέομαι	mime/omai	v-sppefn-
μιμουμένη	mimoume/nh	μιμέομαι	mime/omai	v-sppefv-
μιμούμεναι	mimou/menai	μιμέομαι	mime/omai	v-pppefn-
μιμούμεναι	mimou/menai	μιμέομαι	mime/omai	v-pppefv-
μινυρομένη	minurome/nh	μινύρομαι	minu/romai	v-sppefn-
μινυρομένη	minurome/nh	μινύρομαι	minu/romai	v-sppefv-
μισθοφορεῖν	misqoforei=n	μισθοφορέω	misqofore/w	v--pna---
μισθοφοροῦντες	misqoforou=ntes	μισθοφορέω	misqofore/w	v-pppamn-
μισθοφοροῦντες	misqoforou=ntes	μισθοφορέω	misqofore/w	v-pppamv-
μισοῦσι	misou=si	μισέω	mise/w	v-pppamd-
μισοῦσι	misou=si	μισέω	mise/w	v-pppand-
μισοῦσι	misou=si	μισέω	mise/w	v3ppia---
μνημονεύσομεν	mnhmoneu/somen	μνημονεύω	mnhmoneu/w	v1pasa---
μνημονεύσομεν	mnhmoneu/somen	μνημονεύω	mnhmoneu/w	v1pfia---
μνήμην	mnh/mhn	μνήμη	mnh/mh	n-s---fa-
μοι	moi	ἐγώ	e)gw/	p-s---md-
μοι	moi	ἐγώ	e)gw/	p-s---fd-
μοιχούς	moixou/s	μοιχός	moixo/s	n-p---ma-
μοιχοῦ	moixou=	μοιχάω	moixa/w	v2spme---
μοιχοῦ	moixou=	μοιχάω	moixa/w	v2siie---
μοιχοῦ	moixou=	μοιχός	moixo/s	n-s---mg-
μολυβδοχοήσαντες	molubdoxoh/santes	μολυβδοχοέω	molubdoxoe/w	v-papamn-
μολυβδοχοήσαντες	molubdoxoh/santes	μολυβδοχοέω	molubdoxoe/w	v-papamv-
μου	mou	ἐγώ	e)gw/	p-s---mg-
μου	mou	ἐγώ	e)gw/	p-s---fg-
μοὐστί	mou)sti/	εἰμί	ei)mi/	v3spia---
μοὐστίν	mou)sti/n	εἰμί	ei)mi/	v3spia---
μοὔσθ’	mou)/sq'	ἔσθω	e)/sqw	v2spma---
μοὔσθ’	mou)/sq'	ἔστε	e)/ste	c--------
μοὔσθ’	mou)/sq'	εἰμί	ei)mi/	v3spia---
μοὔσθ’	mou)/sq'	εἰμί	ei)mi/	v2ppia---
μοὔσθ’	mou)/sq'	εἰμί	ei)mi/	v2ppma---
μοὔσθ’	mou)/sq'	εἰμί	ei)mi/	v3sfim---
μοί	moi/	ἐγώ	e)gw/	p-s---md-
μοί	moi/	ἐγώ	e)gw/	p-s---fd-
μυκτῆρσι	mukth=rsi	μυκτήρ	mukth/r	n-p---md-
μυροπώλιδες	muropw/lides	μυρόπωλις	muro/pwlis	n-p---fn-
μυροπώλιδες	muropw/lides	μυρόπωλις	muro/pwlis	n-p---fv-
μυρίαισιν	muri/aisin	μυρίος	muri/os	a-p---fd-
μυρώμασιν	murw/masin	μύρωμα	mu/rwma	n-p---nd-
μυχούς	muxou/s	μυχός	muxo/s	n-p---ma-
μωρίας	mwri/as	μωρία	mwri/a	n-p---fa-
μωρίας	mwri/as	μωρία	mwri/a	n-s---fg-
μά	ma/	μά	ma/	g--------
μά	ma/	μής	mh/s	n-d---mn-
μά	ma/	μής	mh/s	n-d---mv-
μά	ma/	μής	mh/s	n-d---ma-
μά	ma/	μής	mh/s	n-s---mv-
μά	ma/	μής	mh/s	n-s---mn-
μάζας	ma/zas	μᾶζα	ma=za	n-p---fa-
μάζας	ma/zas	μᾶζα	ma=za	n-s---fg-
μάζης	ma/zhs	μᾶζα	ma=za	n-s---fg-
μάλα	ma/la	μάλα	ma/la	d--------
μάλα	ma/la	μάλη	ma/lh	n-d---fn-
μάλα	ma/la	μάλη	ma/lh	n-d---fv-
μάλα	ma/la	μάλη	ma/lh	n-d---fa-
μάλα	ma/la	μάλη	ma/lh	n-s---fn-
μάλα	ma/la	μάλη	ma/lh	n-s---fv-
μάλισθ’	ma/lisq'	μάλιστα	ma/lista	d--------
μάλιστα	ma/lista	μάλιστα	ma/lista	d--------
μάλιστ’	ma/list'	μάλιστα	ma/lista	d--------
μάχεσθαι	ma/xesqai	μάχομαι	ma/xomai	v--pne---
μέ	me/	ἐγώ	e)gw/	p-s---ma-
μέ	me/	ἐγώ	e)gw/	p-s---fa-
μέγιστ’	me/gist'	μέγας	me/gas	a-p---nn-
μέγιστ’	me/gist'	μέγας	me/gas	a-p---nv-
μέγιστ’	me/gist'	μέγας	me/gas	a-p---na-
μέγιστ’	me/gist'	μέγας	me/gas	a-s---mv-
μέγιστ’	me/gist'	μέγας	me/gas	a-p---fn-
μέγιστ’	me/gist'	μέγας	me/gas	a-p---fv-
μέδιμνόν	me/dimno/n	μέδιμνος	me/dimnos	n-s---ma-
μέθες	me/qes	μεθίημι	meqi/hmi	v2sama---
μέλαινά	me/laina/	μέλαινα	me/laina	n-s---fn-
μέλαινά	me/laina/	μέλαινα	me/laina	n-s---fv-
μέλαινά	me/laina/	μέλας	me/las	a-s---fn-
μέλαινά	me/laina/	μέλας	me/las	a-s---fv-
μέλε	me/le	μέλε	me/le	n-s---mv-
μέλε	me/le	μέλω	me/lw	v2spma---
μέλε	me/le	μέλω	me/lw	v3siia---
μέλει	me/lei	μέλος	me/los	n-d---nn-
μέλει	me/lei	μέλος	me/los	n-d---nv-
μέλει	me/lei	μέλος	me/los	n-d---na-
μέλει	me/lei	μέλος	me/los	n-s---nd-
μέλει	me/lei	μέλος	me/los	n-s---nd-
μέλει	me/lei	μέλω	me/lw	v2spie---
μέλει	me/lei	μέλω	me/lw	v3spia---
μέλημα	me/lhma	μέλημα	me/lhma	n-s---nn-
μέλημα	me/lhma	μέλημα	me/lhma	n-s---nv-
μέλημα	me/lhma	μέλημα	me/lhma	n-s---na-
μέλιττα	me/litta	μέλισσα	me/lissa	n-s---fn-
μέλιττα	me/litta	μέλισσα	me/lissa	n-s---fv-
μέλιττα	me/litta	μέλιττα	me/litta	n-s---fn-
μέλιττα	me/litta	μέλιττα	me/litta	n-s---fv-
μέλιττα	me/litta	μελίζω	meli/zw	v1saia---
μέλλειν	me/llein	μέλλω	me/llw	v--pna---
μέλλεις	me/lleis	μέλλω	me/llw	v2spia---
μέλλοι	me/lloi	μέλλω	me/llw	v3spoa---
μέλλομεν	me/llomen	μέλλω	me/llw	v1ppia---
μέλλομεν	me/llomen	μέλλω	me/llw	v1piia---
μέλλουσιν	me/llousin	μέλλω	me/llw	v-pppamd-
μέλλουσιν	me/llousin	μέλλω	me/llw	v-pppand-
μέλλουσιν	me/llousin	μέλλω	me/llw	v3ppia---
μέλλω	me/llw	μέλλω	me/llw	v1spsa---
μέλλω	me/llw	μέλλω	me/llw	v1spia---
μέλος	me/los	μέλος	me/los	n-s---nn-
μέλος	me/los	μέλος	me/los	n-s---nv-
μέλος	me/los	μέλος	me/los	n-s---na-
μέλ’	me/l'	μέλε	me/le	n-s---mv-
μέλ’	me/l'	μέλη	me/lh	n-p---fn-
μέλ’	me/l'	μέλη	me/lh	n-p---fv-
μέλ’	me/l'	μέλη	me/lh	n-s---fd-
μέλ’	me/l'	μέλι	me/li	n-s---nn-
μέλ’	me/l'	μέλι	me/li	n-s---nv-
μέλ’	me/l'	μέλι	me/li	n-s---na-
μέλ’	me/l'	μέλω	me/lw	v2spma---
μέλ’	me/l'	μέλω	me/lw	v3siia---
μέμνησθ’	me/mnhsq'	μιμνήσκω	mimnh/skw	v2prme---
μέμνησθ’	me/mnhsq'	μιμνήσκω	mimnh/skw	v2prie---
μέμνησθ’	me/mnhsq'	μιμνήσκω	mimnh/skw	v2plie---
μέν	me/n	μέν	me/n	g--------
μένειν	me/nein	μένω	me/nw	v--pna---
μένουσ’	me/nous'	μένω	me/nw	v-sppafn-
μένουσ’	me/nous'	μένω	me/nw	v-sppafv-
μένουσ’	me/nous'	μένω	me/nw	v-pppamd-
μένουσ’	me/nous'	μένω	me/nw	v-pppand-
μένουσ’	me/nous'	μένω	me/nw	v3ppia---
μένουσ’	me/nous'	μένω	me/nw	v-pppafn-
μένουσ’	me/nous'	μένω	me/nw	v-pppafv-
μέντοι	me/ntoi	μέντοι	me/ntoi	g--------
μέντἄν	me/nta)/n	μέντοι	me/ntoi	g--------
μέση	me/sh	μέση	me/sh	n-s---fn-
μέση	me/sh	μέση	me/sh	n-s---fv-
μέση	me/sh	μέσης	me/shs	n-s---mv-
μέση	me/sh	μέσος	me/sos	a-s---fn-
μέση	me/sh	μέσος	me/sos	a-s---fv-
μέσον	me/son	μέσος	me/sos	a-s---ma-
μέσον	me/son	μέσος	me/sos	a-s---nn-
μέσον	me/son	μέσος	me/sos	a-s---nv-
μέσον	me/son	μέσος	me/sos	a-s---na-
μή	mh/	μή	mh/	c--------
μήλοις	mh/lois	μῆλον1	mh=lon1	n-p---nd-
μήλοις	mh/lois	μῆλον2	mh=lon2	n-p---nd-
μήν	mh/n	μείς	mei/s	n-s---mn-
μήν	mh/n	μείς	mei/s	n-s---mv-
μήν	mh/n	μήν	mh/n	g--------
μήν	mh/n	μής	mh/s	n-s---ma-
μήποτ’	mh/pot'	μήποτε	mh/pote	d--------
μήτε	mh/te	μήτε	mh/te	g--------
μήτηρ	mh/thr	μήτηρ	mh/thr	n-s---fn-
μίαν	mi/an	εἷς	ei(=s	a-s---fa-
μίλτος	mi/ltos	μίλτος	mi/ltos	n-s---fn-
μίσει	mi/sei	μῖσος	mi=sos	n-d---nn-
μίσει	mi/sei	μῖσος	mi=sos	n-d---nv-
μίσει	mi/sei	μῖσος	mi=sos	n-d---na-
μίσει	mi/sei	μῖσος	mi=sos	n-s---nd-
μίσει	mi/sei	μῖσος	mi=sos	n-s---nd-
μίσει	mi/sei	μισέω	mise/w	v2spma---
μίσει	mi/sei	μισέω	mise/w	v3siia---
μόνα	mo/na	μόνος	mo/nos	a-p---nn-
μόνα	mo/na	μόνος	mo/nos	a-p---nv-
μόνα	mo/na	μόνος	mo/nos	a-p---na-
μόνα	mo/na	μόνος	mo/nos	a-d---fn-
μόνα	mo/na	μόνος	mo/nos	a-d---fv-
μόνα	mo/na	μόνος	mo/nos	a-d---fa-
μόνα	mo/na	μόνος	mo/nos	a-s---fn-
μόνα	mo/na	μόνος	mo/nos	a-s---fv-
μόναις	mo/nais	μόνος	mo/nos	a-p---fd-
μόνας	mo/nas	μόνος	mo/nos	a-p---fa-
μόνας	mo/nas	μόνος	mo/nos	a-s---fg-
μόνη	mo/nh	μόνος	mo/nos	a-s---fn-
μόνη	mo/nh	μόνος	mo/nos	a-s---fv-
μόνην	mo/nhn	μόνος	mo/nos	a-s---fa-
μόνον	mo/non	μόνος	mo/nos	a-s---ma-
μόνον	mo/non	μόνος	mo/nos	a-s---nn-
μόνον	mo/non	μόνος	mo/nos	a-s---nv-
μόνον	mo/non	μόνος	mo/nos	a-s---na-
μόνος	mo/nos	μόνος	mo/nos	a-s---mn-
μόνῳ	mo/nw|	μόνος	mo/nos	a-s---md-
μόνῳ	mo/nw|	μόνος	mo/nos	a-s---nd-
μύρου	mu/rou	μύρον	mu/ron	n-s---ng-
μύρου	mu/rou	μύρω	mu/rw	v2spme---
μύρου	mu/rou	μύρω	mu/rw	v2siie---
μύρου	mu/rou	μῦρος	mu=ros	n-s---mg-
μύρου	mu/rou	μυρόω	muro/w	v2spma---
μύρου	mu/rou	μυρόω	muro/w	v3siia---
μᾶζαν	ma=zan	μᾶζα	ma=za	n-s---fa-
μᾶλλον	ma=llon	μᾶλλον	ma=llon	d--------
μῶν	mw=n	μής	mh/s	n-p---mg-
μῶν	mw=n	μῶμαι	mw=mai	v3piia---
μῶν	mw=n	μῶμαι	mw=mai	v1siia---
μῶν	mw=n	μῶν	mw=n	d--------
μῶρα	mw=ra	μωρός	mwro/s	a-p---nn-
μῶρα	mw=ra	μωρός	mwro/s	a-p---nv-
μῶρα	mw=ra	μωρός	mwro/s	a-p---na-
μῶρα	mw=ra	μωρός	mwro/s	n-p---nn-
μῶρα	mw=ra	μωρός	mwro/s	n-p---nv-
μῶρα	mw=ra	μωρός	mwro/s	n-p---na-
ναί	nai/	ναί	nai/	d--------
ναί	nai/	ναῦς	nau=s	n-s---fd-
ναί	nai/	ναῦς	nau=s	n-s---fd-
ναῦς	nau=s	ναῦς	nau=s	n-p----a-
ναῦς	nau=s	ναῦς	nau=s	n-p---fa-
ναῦς	nau=s	ναῦς	nau=s	n-s---fn-
ναῦς	nau=s	ναῦς	nau=s	n-s----n-
νεανίας	neani/as	νεανίης	neani/hs	n-p---ma-
νεανίας	neani/as	νεανίης	neani/hs	n-s---mn-
νεανίου	neani/ou	νεανίης	neani/hs	n-s---mg-
νεανίσκων	neani/skwn	νεάνισκος	nea/niskos	n-p---mg-
νεανίσκων	neani/skwn	νεανίσκος	neani/skos	n-p---mg-
νεκροῖσι	nekroi=si	νεκρός	nekro/s	a-p---md-
νεκροῖσι	nekroi=si	νεκρός	nekro/s	a-p---nd-
νεκροῖσι	nekroi=si	νεκρός	nekro/s	n-p---md-
νεκροῖσι	nekroi=si	νεκρόω	nekro/w	v-pppamd-
νεκροῖσι	nekroi=si	νεκρόω	nekro/w	v-pppand-
νεκροῖσι	nekroi=si	νεκρόω	nekro/w	v3spsa---
νεκροῖσι	nekroi=si	νεκρόω	nekro/w	v3ppia---
νενασμέναι	nenasme/nai	νάσσω	na/ssw	v-prpefn-
νενασμέναι	nenasme/nai	νάσσω	na/ssw	v-prpefv-
νενασμέναι	nenasme/nai	νάσσω	na/ssw	v-srpefd-
νεώταται	new/tatai	νέος	ne/os	a-p---fns
νεώταται	new/tatai	νέος	ne/os	a-p---fvs
νεώταται	new/tatai	νέος	ne/os	a-p---fns
νεώταται	new/tatai	νέος	ne/os	a-p---fvs
νεώταται	new/tatai	νεώτατος	new/tatos	a-p---fn-
νεώταται	new/tatai	νεώτατος	new/tatos	a-p---fv-
νεώτερον	new/teron	νέος	ne/os	x--------
νεώτερον	new/teron	νέος	ne/os	a-s---ma-
νεώτερον	new/teron	νέος	ne/os	a-s---nn-
νεώτερον	new/teron	νέος	ne/os	a-s---nv-
νεώτερον	new/teron	νέος	ne/os	a-s---na-
νεώτερον	new/teron	νέος	ne/os	n-s---ma-
νεώτερον	new/teron	νέος	ne/os	n-s---nn-
νεώτερον	new/teron	νέος	ne/os	n-s---nv-
νεώτερον	new/teron	νέος	ne/os	n-s---na-
νεώτερον	new/teron	νέος	ne/os	x--------
νεώτερον	new/teron	νεώτερος	new/teros	a-s---ma-
νεώτερον	new/teron	νεώτερος	new/teros	a-s---nn-
νεώτερον	new/teron	νεώτερος	new/teros	a-s---nv-
νεώτερον	new/teron	νεώτερος	new/teros	a-s---na-
νομιοῦσιν	nomiou=sin	νομίζω	nomi/zw	v-pfpamd-
νομιοῦσιν	nomiou=sin	νομίζω	nomi/zw	v-pfpand-
νομιοῦσιν	nomiou=sin	νομίζω	nomi/zw	v3pfia---
νουβυστικόν	noubustiko/n	νουβυστικός	noubustiko/s	a-s---ma-
νουβυστικόν	noubustiko/n	νουβυστικός	noubustiko/s	a-s---nn-
νουβυστικόν	noubustiko/n	νουβυστικός	noubustiko/s	a-s---nv-
νουβυστικόν	noubustiko/n	νουβυστικός	noubustiko/s	a-s---na-
νουθετεῖν	nouqetei=n	νουθετέω	nouqete/w	v--pna---
νοῦν	nou=n	νέω	ne/w	v-sppamv-
νοῦν	nou=n	νέω	ne/w	v-sppann-
νοῦν	nou=n	νέω	ne/w	v-sppanv-
νοῦν	nou=n	νέω	ne/w	v-sppana-
νοῦν	nou=n	νέω	ne/w	v3piia---
νοῦν	nou=n	νέω	ne/w	v1siia---
νοῦν	nou=n	νέω1	ne/w1	v-sppamv-
νοῦν	nou=n	νέω1	ne/w1	v-sppann-
νοῦν	nou=n	νέω1	ne/w1	v-sppanv-
νοῦν	nou=n	νέω1	ne/w1	v-sppana-
νοῦν	nou=n	νέω1	ne/w1	v3piia---
νοῦν	nou=n	νέω1	ne/w1	v1siia---
νοῦν	nou=n	νέω2	ne/w2	v-sppamv-
νοῦν	nou=n	νέω2	ne/w2	v-sppann-
νοῦν	nou=n	νέω2	ne/w2	v-sppanv-
νοῦν	nou=n	νέω2	ne/w2	v-sppana-
νοῦν	nou=n	νέω2	ne/w2	v3piia---
νοῦν	nou=n	νέω2	ne/w2	v1siia---
νοῦν	nou=n	νέω3	ne/w3	v-sppamv-
νοῦν	nou=n	νέω3	ne/w3	v-sppann-
νοῦν	nou=n	νέω3	ne/w3	v-sppanv-
νοῦν	nou=n	νέω3	ne/w3	v-sppana-
νοῦν	nou=n	νέω3	ne/w3	v3piia---
νοῦν	nou=n	νέω3	ne/w3	v1siia---
νοῦν	nou=n	νόος	no/os	n-s---ma-
νοῦς	nou=s	νόος	no/os	n-p---ma-
νοῦς	nou=s	νόος	no/os	n-s---mn-
νυκτός	nukto/s	νύξ	nu/c	n-s---fg-
νυκτῶν	nuktw=n	νύξ	nu/c	n-p---fg-
νυν	nun	νῦν	nu=n	d--------
νυνί	nuni/	νυνί	nuni/	d--------
νάματος	na/matos	νᾶμα	na=ma	n-s---ng-
νέαις	ne/ais	νέα	ne/a	n-p---fd-
νέαις	ne/ais	νέος	ne/os	a-p---fd-
νέαισι	ne/aisi	νέα	ne/a	n-p---fd-
νέαισι	ne/aisi	νέος	ne/os	a-p---fd-
νέας	ne/as	ναῦς	nau=s	n-p---fa-
νέας	ne/as	νέα	ne/a	n-p---fa-
νέας	ne/as	νέα	ne/a	n-s---fg-
νέας	ne/as	νέος	ne/os	a-p---fa-
νέας	ne/as	νέος	ne/os	a-s---fg-
νέας	ne/as	νεάω	nea/w	v2spia---
νέας	ne/as	νεάω	nea/w	v2siia---
νέον	ne/on	νέος	ne/os	a-s---ma-
νέον	ne/on	νέος	ne/os	a-s---nn-
νέον	ne/on	νέος	ne/os	a-s---nv-
νέον	ne/on	νέος	ne/os	a-s---na-
νέον	ne/on	νέος	ne/os	n-s---ma-
νέον	ne/on	νέος	ne/os	n-s---fa-
νέον	ne/on	νέος	ne/os	n-s---nn-
νέον	ne/on	νέος	ne/os	n-s---nv-
νέον	ne/on	νέος	ne/os	n-s---na-
νέον	ne/on	νέω	ne/w	v-sppamv-
νέον	ne/on	νέω	ne/w	v-sppann-
νέον	ne/on	νέω	ne/w	v-sppanv-
νέον	ne/on	νέω	ne/w	v-sppana-
νέον	ne/on	νέω	ne/w	v3piia---
νέον	ne/on	νέω	ne/w	v1siia---
νέον	ne/on	νέω1	ne/w1	v-sppamv-
νέον	ne/on	νέω1	ne/w1	v-sppann-
νέον	ne/on	νέω1	ne/w1	v-sppanv-
νέον	ne/on	νέω1	ne/w1	v-sppana-
νέον	ne/on	νέω1	ne/w1	v3piia---
νέον	ne/on	νέω1	ne/w1	v1siia---
νέον	ne/on	νέω2	ne/w2	v-sppamv-
νέον	ne/on	νέω2	ne/w2	v-sppann-
νέον	ne/on	νέω2	ne/w2	v-sppanv-
νέον	ne/on	νέω2	ne/w2	v-sppana-
νέον	ne/on	νέω2	ne/w2	v3piia---
νέον	ne/on	νέω2	ne/w2	v1siia---
νέον	ne/on	νέω3	ne/w3	v-sppamv-
νέον	ne/on	νέω3	ne/w3	v-sppann-
νέον	ne/on	νέω3	ne/w3	v-sppanv-
νέον	ne/on	νέω3	ne/w3	v-sppana-
νέον	ne/on	νέω3	ne/w3	v3piia---
νέον	ne/on	νέω3	ne/w3	v1siia---
νέος	ne/os	νέος	ne/os	a-s---mn-
νέος	ne/os	νέος	ne/os	n-s---mn-
νέος	ne/os	νέος	ne/os	n-s---fn-
νέων	ne/wn	νέος	ne/os	a-p---fg-
νέων	ne/wn	νέος	ne/os	a-p---mg-
νέων	ne/wn	νέος	ne/os	a-p---ng-
νέων	ne/wn	νέος	ne/os	n-p---mg-
νέων	ne/wn	νέος	ne/os	n-p---fg-
νέων	ne/wn	νέος	ne/os	n-p---ng-
νέων	ne/wn	νέω	ne/w	v-sppamn-
νέων	ne/wn	νέω1	ne/w1	v-sppamn-
νέων	ne/wn	νέω2	ne/w2	v-sppamn-
